==> connecting to <LAN_IP>:5555
==> capturing device facts
==> stopping prior instance + clearing logcat
==> launching soak: tiles=6 pool=live resolution=auto
==> streaming events to docs/findings/runs/long-soak-6t-live-upstairs-v3-20260531-2229/events.log
==> running for 118800 seconds (Ctrl+C aborts early)
[2026-06-01 03:16:18] pss=122.9MB java=28660KB native=20912KB graphics=4772KB
[2026-06-01 03:17:19] pss=124.4MB java=28460KB native=22636KB graphics=4768KB
[2026-06-01 03:18:19] pss=125.7MB java=28208KB native=24288KB graphics=4760KB
[2026-06-01 03:19:20] pss=123.8MB java=29468KB native=21076KB graphics=4768KB
[2026-06-01 03:20:21] pss=123.4MB java=29708KB native=20396KB graphics=4768KB
[2026-06-01 03:21:21] pss=123.2MB java=29180KB native=20688KB graphics=4768KB
[2026-06-01 03:22:22] pss=125.5MB java=29324KB native=22876KB graphics=4776KB
[2026-06-01 03:23:23] pss=124.7MB java=29860KB native=21548KB graphics=4772KB
[2026-06-01 03:24:23] pss=125.7MB java=29256KB native=23256KB graphics=4768KB
[2026-06-01 03:25:24] pss=123.8MB java=29124KB native=21468KB graphics=4772KB
[2026-06-01 03:26:24] pss=122.9MB java=29096KB native=20508KB graphics=4768KB
[2026-06-01 03:27:25] pss=125.9MB java=29408KB native=23204KB graphics=4776KB
[2026-06-01 03:28:26] pss=127.3MB java=29648KB native=24512KB graphics=4756KB
[2026-06-01 03:29:26] pss=125.0MB java=28960KB native=22828KB graphics=4776KB
[2026-06-01 03:30:27] pss=122.6MB java=28284KB native=21012KB graphics=4776KB
[2026-06-01 03:31:28] pss=126.5MB java=28152KB native=25152KB graphics=4768KB
[2026-06-01 03:32:28] pss=124.2MB java=28104KB native=22836KB graphics=4768KB
[2026-06-01 03:33:29] pss=122.9MB java=28708KB native=20932KB graphics=4760KB
[2026-06-01 03:34:29] pss=125.6MB java=29108KB native=23256KB graphics=4784KB
[2026-06-01 03:35:30] pss=122.3MB java=28152KB native=20848KB graphics=4768KB
[2026-06-01 03:36:31] pss=124.6MB java=28452KB native=22872KB graphics=4772KB
[2026-06-01 03:37:31] pss=122.6MB java=28292KB native=20940KB graphics=4784KB
[2026-06-01 03:38:32] pss=124.6MB java=28628KB native=22676KB graphics=4768KB
